Freq.	V(vout)
1.02329299228075e+003	(-1.82445641959763e+000dB,1.47109836271876e+002°)
1.04712854805089e+003	(-1.77942547530360e+000dB,1.46043325061159e+002°)
1.07151930523760e+003	(-1.73377639211445e+000dB,1.44929307805268e+002°)
1.09647819614318e+003	(-1.68768346556404e+000dB,1.43765097063424e+002°)
1.12201845430195e+003	(-1.64135672277621e+000dB,1.42547876305466e+002°)
1.14815362149687e+003	(-1.59504699038117e+000dB,1.41274706921204e+002°)
1.17489755493952e+003	(-1.54905146062190e+000dB,1.39942539689281e+002°)
1.20226443461740e+003	(-1.50371973619282e+000dB,1.38548231800843e+002°)
1.23026877081237e+003	(-1.45946030340394e+000dB,1.37088570698177e+002°)
1.25892541179416e+003	(-1.41674734131242e+000dB,1.35560306144529e+002°)
1.28824955169312e+003	(-1.37612771942659e+000dB,1.33960192069644e+002°)
1.31825673855640e+003	(-1.33822796667063e+000dB,1.32285039808676e+002°)
1.34896288259164e+003	(-1.30376090848085e+000dB,1.30531784332761e+002°)
1.38038426460287e+003	(-1.27353156763449e+000dB,1.28697564909555e+002°)
1.41253754462274e+003	(-1.24844181055891e+000dB,1.26779821272967e+002°)
1.44543977074591e+003	(-1.22949310088152e+000dB,1.24776405758124e+002°)
1.47910838816819e+003	(-1.21778660715826e+000dB,1.22685710905211e+002°)
1.51356124843619e+003	(-1.21451981930358e+000dB,1.20506810702998e+002°)
1.54881661891247e+003	(-1.22097878190989e+000dB,1.18239611910470e+002°)
1.58489319246110e+003	(-1.23852508171202e+000dB,1.15885009801779e+002°)
1.62181009735891e+003	(-1.26857686308126e+000dB,1.13445040350187e+002°)
1.65958690743754e+003	(-1.31258341911100e+000dB,1.10923018535024e+002°)
1.69824365246173e+003	(-1.37199333499272e+000dB,1.08323650475444e+002°)
1.73780082874936e+003	(-1.44821674182817e+000dB,1.05653105920099e+002°)
1.77827941003891e+003	(-1.54258293774333e+000dB,1.02919037747959e+002°)
1.81970085860997e+003	(-1.65629537583199e+000dB,1.00130536994826e+002°)
1.86208713666285e+003	(-1.79038669547515e+000dB,9.72980157454246e+001°)
1.90546071796323e+003	(-1.94567695323386e+000dB,9.44330159186825e+001°)
1.94984459975803e+003	(-2.12273836449777e+000dB,9.15479489972677e+001°)
1.99526231496886e+003	(-2.32186960873765e+000dB,8.86557791771919e+001°)
2.04173794466951e+003	(-2.54308206150343e+000dB,8.57696690429816e+001°)
2.08929613085402e+003	(-2.78609926519482e+000dB,8.29026115099544e+001°)
2.13796208950221e+003	(-3.05036968965990e+000dB,8.00670735201207e+001°)
2.18776162394953e+003	(-3.33509156441476e+000dB,7.72746754832489e+001°)
2.23872113856832e+003	(-3.63924749029954e+000dB,7.45359260189831e+001°)
2.29086765276775e+003	(-3.96164581660707e+000dB,7.18600250413773e+001°)
2.34422881531990e+003	(-4.30096547708604e+000dB,6.92547408197462e+001°)
2.39883291901947e+003	(-4.65580110322423e+000dB,6.67263595563074e+001°)
2.45470891568501e+003	(-5.02470569170615e+000dB,6.42797002037304e+001°)
2.51188643150955e+003	(-5.40622876936595e+000dB,6.19181832652584e+001°)
2.57039578276884e+003	(-5.79894874083945e+000dB,5.96439403112477e+001°)
2.63026799189535e+003	(-6.20149880945305e+000dB,5.74579506977484e+001°)
2.69153480392689e+003	(-6.61258645428215e+000dB,5.53601930631747e+001°)
2.75422870333814e+003	(-7.03100688787357e+000dB,5.33498011135325e+001°)
2.81838293126442e+003	(-7.45565120455420e+000dB,5.14252155250543e+001°)
2.88403150312658e+003	(-7.88551007565343e+000dB,4.95843261328300e+001°)
2.95120922666635e+003	(-8.31967388430744e+000dB,4.78246006915626e+001°)
3.01995172040198e+003	(-8.75733015097745e+000dB,4.61431982576297e+001°)
3.09029543251356e+003	(-9.19775901107673e+000dB,4.45370666057634e+001°)
3.16227766016835e+003	(-9.64032739233157e+000dB,4.30030240742802e+001°)
3.23593656929625e+003	(-1.00844824194394e+001dB,4.15378268796285e+001°)
3.31131121482588e+003	(-1.05297444589638e+001dB,4.01382233183665e+001°)
3.38844156139199e+003	(-1.09757001150066e+001dB,3.88009964480916e+001°)
3.46736850452528e+003	(-1.14219953991235e+001dB,3.75229968673645e+001°)
3.54813389233572e+003	(-1.18683292268121e+001dB,3.63011671473086e+001°)
3.63078054770097e+003	(-1.23144473367473e+001dB,3.51325593424872e+001°)
